"time","volume.medium.T","volume.medium.p","der(volume.medium.T)","der(volume.medium.p)","der(volume.U)","der(volume.m)","der(volume.medium.d)","der(volume.medium.u)","der(volume.ports[5].h_outflow)","boundary.medium.MM","boundary.medium.R_s","boundary.medium.T_degC","boundary.medium.X[1]","boundary.medium.d","boundary.medium.p_bar","boundary.medium.u","boundary1.medium.MM","boundary1.medium.R_s","boundary1.medium.T_degC","boundary1.medium.X[1]","boundary1.medium.d","boundary1.medium.p_bar","boundary1.medium.u","boundary11.medium.MM","boundary11.medium.R_s","boundary11.medium.T_degC","boundary11.medium.X[1]","boundary11.medium.d","boundary11.medium.p_bar","boundary11.medium.u","m_flow_orifice1.m_flow_dat","m_flow_orifice1.port_a.m_flow","m_flow_orifice1.port_b.m_flow","m_flow_par_test.port_a.m_flow","m_flow_par_test.port_b.m_flow","orifice.A_mean","orifice.F_p","orifice.I","orifice.Ib_flow","orifice.V_flow","orifice.d","orifice.dp","orifice.dp_fg","orifice.m_flow","orifice.pathLength","orifice.port_a_T","orifice.port_b_T","orifice1.A_mean","orifice1.F_p","orifice1.I","orifice1.Ib_flow","orifice1.V_flow","orifice1.d","orifice1.dp","orifice1.dp_fg","orifice1.pathLength","orifice1.port_a_T","orifice1.port_b_T","orifice2.A_mean","orifice2.F_p","orifice2.I","orifice2.Ib_flow","orifice2.V_flow","orifice2.d","orifice2.dp","orifice2.dp_fg","orifice2.m_flow","orifice2.pathLength","orifice2.port_a_T","orifice2.port_b_T","volume.Hb_flow","volume.U","volume.Wb_flow","volume.heatTransfer.heatPorts[1].Q_flow","volume.heatTransfer.surfaceAreas[1]","volume.m","volume.m_flow_turbulent[1]","volume.m_flow_turbulent[2]","volume.m_flow_turbulent[3]","volume.m_flow_turbulent[4]","volume.m_flow_turbulent[5]","volume.mb_flow","volume.medium.MM","volume.medium.R_s","volume.medium.T_degC","volume.medium.X[1]","volume.medium.d","volume.medium.p_bar","volume.medium.u","volume.portAreas[1]","volume.portAreas[2]","volume.portAreas[3]","volume.portAreas[4]","volume.portAreas[5]","volume.portInDensities[1]","volume.portInDensities[2]","volume.portInDensities[3]","volume.portInDensities[4]","volume.portInDensities[5]","volume.portVelocities[1]","volume.portVelocities[2]","volume.portVelocities[3]","volume.portVelocities[4]","volume.portVelocities[5]","volume.ports[5].h_outflow","volume.ports[4].m_flow","volume.ports[5].m_flow","volume.ports_E_flow[1]","volume.ports_E_flow[2]","volume.ports_E_flow[3]","volume.ports_E_flow[4]","volume.ports_E_flow[5]","volume.ports_H_flow[1]","volume.ports_H_flow[2]","volume.ports_H_flow[3]","volume.ports_H_flow[4]","volume.ports_H_flow[5]","volume.ports_penetration[1]","volume.ports_penetration[2]","volume.ports_penetration[3]","volume.ports_penetration[4]","volume.ports_penetration[5]","volume.s[1]","volume.s[2]","volume.s[3]","volume.s[4]","volume.s[5]","boundary.ports[1].m_flow","boundary1.ports[1].m_flow","boundary1.ports[2].m_flow","boundary1.ports[3].m_flow","boundary11.ports[1].m_flow","m_flow_orifice1.port_a.p","m_flow_orifice1.port_b.h_outflow","m_flow_par_test.port_a.p","m_flow_par_test.port_b.h_outflow","orifice.F_fg","orifice.port_a.h_outflow","orifice.port_a.m_flow","orifice.port_b.m_flow","orifice.port_b.p","orifice1.F_fg","orifice1.m_flow","orifice1.port_a.m_flow","orifice1.port_a.p","orifice1.port_b.h_outflow","orifice1.port_b.m_flow","orifice2.F_fg","orifice2.port_a.m_flow","orifice2.port_a.p","orifice2.port_b.h_outflow","orifice2.port_b.m_flow","volume.Qb_flow","volume.heatTransfer.Q_flows[1]","volume.heatTransfer.Ts[1]","volume.heatTransfer.heatPorts[1].T","volume.heatTransfer.states[1].T","volume.heatTransfer.states[1].p","volume.medium.h","volume.medium.state.T","volume.medium.state.p","volume.ports[1].h_outflow","volume.ports[2].h_outflow","volume.ports[3].h_outflow","volume.ports[4].h_outflow","volume.ports[1].m_flow","volume.ports[2].m_flow","volume.ports[3].m_flow","volume.ports[1].p","volume.ports[2].p","volume.ports[3].p","volume.ports[4].p","volume.ports[5].p","volume.vessel_ps_static[1]","volume.vessel_ps_static[2]","volume.vessel_ps_static[3]","volume.vessel_ps_static[4]","volume.vessel_ps_static[5]"
2,288.1500001070323,146611.3320934686,-2.291410395657803e-06,0.0002107417596662936,5.129586497787386e-07,1.664312437865689e-11,1.664312437865689e-08,-0.001643454260789784,-0.002301206421733345,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606489734589,0,0,0,0,7.853981633974483e-05,-4.193136172002605,0,0,0.01650454051299808,2.095244615552342,53388.66790653139,53388.6679065314,0.03990758113832549,0,288.15,288.15,7.853981633974483e-05,-3.660845461971878,0,0,0.01801174877993575,1.490750641501739,46611.33209346861,46611.33209346861,0,288.1500001070324,288.1500001070324,1.963495408493621e-05,-0.9152113654929696,0,0,0.004544112308912577,1.490750641501739,46611.33209346861,46611.33209346861,0.007981516224336472,0,288.1500001039818,288.1500001039818,5.129586497787386e-07,364.8735834863397,0,0,0.0483597586204941,0.001772513334902275,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,1.664312437865689e-11,0.0289651159,287.0512249529787,15.00000010703235,1,1.772513334902275,1.466113320934686,205850.9667045504,0,0,0,0,0,1.772513335560669,1.772513335560669,1.772513335560669,1.772513334902275,1.772513334902275,0,0,0,0,0,288564.777205475,0,0,0,0,0,0,0,11515.92225570065,-9212.737804150151,-2303.184451037538,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113832549,0.03192606489734589,0,0,0.007981516224336472,146611.3320934686,288564.777205475,146611.3320934686,288564.777205475,4.193136172002605,288564.777205475,0.03990758113832549,-0.03990758113832549,146611.3320934686,3.660845461971878,0.03192606489734589,0.03192606489734589,146611.3320934686,288564.777205475,-0.03192606489734589,0.9152113654929696,0.007981516224336472,146611.3320934686,288564.777205475,-0.007981516224336472,0,0,288.1500001070323,288.1500001070323,288.1500001070323,146611.3320934686,288564.777205475,288.1500001070323,146611.3320934686,288564.777205475,288564.777205475,288564.777205475,288564.777205475,0.03990758113832549,-0.03192606489734589,-0.007981516224336472,146611.3320934686,146611.3320934686,146611.3320934686,146611.3320934686,146611.3320934686,146611.3320934686,146611.3320934686,146611.3320934686,146611.3320934686,146611.3320934686
2.1,288.1500000895606,146611.3320950752,-1.917368116014624e-06,0.0001763384675702369,4.292187441023998e-07,1.392632537067229e-11,1.392632537067229e-08,-0.001375182204695778,-0.001925565071083561,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606489903895,0,0,0,0,7.853981633974483e-05,-4.193136171876422,0,0,0.01650454051274974,2.095244615615791,53388.66790492478,53388.66790492478,0.03990758113772502,0,288.15,288.15,7.853981633974483e-05,-3.660845462098062,0,0,0.01801174877960142,1.490750641565189,46611.33209507522,46611.33209507522,0,288.1500000895606,288.1500000895606,1.963495408493621e-05,-0.9152113655245154,0,0,0.004544112308817814,1.490750641565189,46611.33209507522,46611.33209507522,0.007981516224759738,0,288.150000087008,288.150000087008,4.292187441023998e-07,364.8735834902503,0,0,0.0483597586204941,0.001772513335029173,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,1.392632537067229e-11,0.0289651159,287.0512249529787,15.00000008956067,1,1.772513335029173,1.466113320950752,205850.9666920193,0,0,0,0,0,1.772513335580093,1.772513335580093,1.772513335580093,1.772513335029174,1.772513335029174,0,0,0,0,0,288564.7771879286,0,0,0,0,0,0,0,11515.92225552737,-9212.737804078522,-2303.184451019631,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113772502,0.03192606489903895,0,0,0.007981516224759738,146611.3320950752,288564.7771879286,146611.3320950752,288564.7771879286,4.193136171876422,288564.7771879286,0.03990758113772502,-0.03990758113772502,146611.3320950752,3.660845462098062,0.03192606489903895,0.03192606489903895,146611.3320950752,288564.7771879286,-0.03192606489903895,0.9152113655245154,0.007981516224759738,146611.3320950752,288564.7771879286,-0.007981516224759738,0,0,288.1500000895606,288.1500000895606,288.1500000895606,146611.3320950752,288564.7771879286,288.1500000895606,146611.3320950752,288564.7771879286,288564.7771879286,288564.7771879286,288564.7771879286,0.03990758113772502,-0.03192606489903895,-0.007981516224759738,146611.3320950752,146611.3320950752,146611.3320950752,146611.3320950752,146611.3320950752,146611.3320950752,146611.3320950752,146611.3320950752,146611.3320950752,146611.3320950752
2.2,288.150000072089,146611.3320966818,-1.543324657902594e-06,0.0001419386448479128,3.454874786257278e-07,1.12095610571572e-11,1.12095610571572e-08,-0.00110690930337631,-0.001549922536927387,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606490073199,0,0,0,0,7.853981633974483e-05,-4.193136171750238,0,0,0.01650454051250141,2.09524461567924,53388.66790331816,53388.66790331816,0.03990758113712455,0,288.15,288.15,7.853981633974483e-05,-3.660845462224245,0,0,0.01801174877926708,1.490750641628638,46611.33209668184,46611.33209668184,0,288.150000072089,288.150000072089,1.963495408493621e-05,-0.9152113655560613,0,0,0.00454411230872305,1.490750641628638,46611.33209668184,46611.33209668184,0.007981516225182998,0,288.1500000700344,288.1500000700344,3.454874786257278e-07,364.8735834941608,0,0,0.0483597586204941,0.001772513335156071,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,1.12095610571572e-11,0.0289651159,287.0512249529787,15.00000007208905,1,1.772513335156071,1.466113320966818,205850.9666794881,0,0,0,0,0,1.772513335599517,1.772513335599517,1.772513335599517,1.772513335156072,1.772513335156072,0,0,0,0,0,288564.7771703822,0,0,0,0,0,0,0,11515.9222553541,-9212.737804006889,-2303.184451001722,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113712455,0.03192606490073199,0,0,0.007981516225182998,146611.3320966818,288564.7771703822,146611.3320966818,288564.7771703822,4.193136171750238,288564.7771703822,0.03990758113712455,-0.03990758113712455,146611.3320966818,3.660845462224245,0.03192606490073199,0.03192606490073199,146611.3320966818,288564.7771703822,-0.03192606490073199,0.9152113655560613,0.007981516225182998,146611.3320966818,288564.7771703822,-0.007981516225182998,0,0,288.150000072089,288.150000072089,288.150000072089,146611.3320966818,288564.7771703822,288.150000072089,146611.3320966818,288564.7771703822,288564.7771703822,288564.7771703822,288564.7771703822,0.03990758113712455,-0.03192606490073199,-0.007981516225182998,146611.3320966818,146611.3320966818,146611.3320966818,146611.3320966818,146611.3320966818,146611.3320966818,146611.3320966818,146611.3320966818,146611.3320966818,146611.3320966818
2.3,288.1500000546174,146611.3320982885,-1.169282988425683e-06,0.0001075379121187416,2.617539394123014e-07,8.492796743642117e-12,8.492796743642117e-09,-0.0008386376849092113,-0.001174281799053483,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606490242503,0,0,0,0,7.853981633974483e-05,-4.193136171624054,0,0,0.01650454051225307,2.095244615742688,53388.66790171154,53388.66790171155,0.03990758113652409,0,288.15,288.15,7.853981633974483e-05,-3.660845462350429,0,0,0.01801174877893275,1.490750641692086,46611.33209828846,46611.33209828846,0,288.1500000546174,288.1500000546174,1.963495408493621e-05,-0.9152113655876072,0,0,0.004544112308628287,1.490750641692086,46611.33209828846,46611.33209828846,0.007981516225606259,0,288.1500000530608,288.1500000530608,2.617539394123014e-07,364.8735834980715,0,0,0.0483597586204941,0.001772513335282969,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,8.492796743642117e-12,0.0289651159,287.0512249529787,15.00000005461737,1,1.772513335282969,1.466113320982885,205850.9666669571,0,0,0,0,0,1.77251333561894,1.77251333561894,1.77251333561894,1.772513335282969,1.772513335282969,0,0,0,0,0,288564.7771528359,0,0,0,0,0,0,0,11515.92225518083,-9212.737803935257,-2303.184450983814,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113652409,0.03192606490242503,0,0,0.007981516225606259,146611.3320982885,288564.7771528359,146611.3320982885,288564.7771528359,4.193136171624054,288564.7771528359,0.03990758113652409,-0.03990758113652409,146611.3320982885,3.660845462350429,0.03192606490242503,0.03192606490242503,146611.3320982885,288564.7771528359,-0.03192606490242503,0.9152113655876072,0.007981516225606259,146611.3320982885,288564.7771528359,-0.007981516225606259,0,0,288.1500000546174,288.1500000546174,288.1500000546174,146611.3320982885,288564.7771528359,288.1500000546174,146611.3320982885,288564.7771528359,288564.7771528359,288564.7771528359,288564.7771528359,0.03990758113652409,-0.03192606490242503,-0.007981516225606259,146611.3320982885,146611.3320982885,146611.3320982885,146611.3320982885,146611.3320982885,146611.3320982885,146611.3320982885,146611.3320982885,146611.3320982885,146611.3320982885
2.4,288.1500000371457,146611.3320998951,-7.952419885759071e-07,7.313224719751906e-05,1.780081220204011e-07,5.7759769189758e-12,5.7759769189758e-09,-0.0005703665467152299,-0.0007986417336699867,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0319260649041181,0,0,0,0,7.853981633974483e-05,-4.193136171497868,0,0,0.01650454051200473,2.095244615806138,53388.66790010489,53388.66790010489,0.0399075811359236,0,288.15,288.15,7.853981633974483e-05,-3.660845462476614,0,0,0.01801174877859843,1.490750641755536,46611.33209989511,46611.33209989511,0,288.1500000371457,288.1500000371457,1.963495408493621e-05,-0.9152113656191536,0,0,0.004544112308533526,1.490750641755536,46611.33209989511,46611.33209989511,0.007981516226029526,0,288.1500000360871,288.1500000360871,1.780081220204011e-07,364.8735835019823,0,0,0.0483597586204941,0.001772513335409868,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,5.7759769189758e-12,0.0289651159,287.0512249529787,15.0000000371457,1,1.772513335409868,1.466113320998951,205850.966654426,0,0,0,0,0,1.772513335638365,1.772513335638365,1.772513335638365,1.772513335409868,1.772513335409868,0,0,0,0,0,288564.7771352896,0,0,0,0,0,0,0,11515.92225500755,-9212.737803863631,-2303.184450965908,0,0,1,1,1,1,1,0,0,0,0,0,-0.0399075811359236,0.0319260649041181,0,0,0.007981516226029526,146611.3320998951,288564.7771352896,146611.3320998951,288564.7771352896,4.193136171497868,288564.7771352896,0.0399075811359236,-0.0399075811359236,146611.3320998951,3.660845462476614,0.0319260649041181,0.0319260649041181,146611.3320998951,288564.7771352896,-0.0319260649041181,0.9152113656191536,0.007981516226029526,146611.3320998951,288564.7771352896,-0.007981516226029526,0,0,288.1500000371457,288.1500000371457,288.1500000371457,146611.3320998951,288564.7771352896,288.1500000371457,146611.3320998951,288564.7771352896,288564.7771352896,288564.7771352896,288564.7771352896,0.0399075811359236,-0.0319260649041181,-0.007981516226029526,146611.3320998951,146611.3320998951,146611.3320998951,146611.3320998951,146611.3320998951,146611.3320998951,146611.3320998951,146611.3320998951,146611.3320998951,146611.3320998951
2.5,288.150000019674,146611.3321015017,-4.211951600825029e-07,3.873241766883366e-05,9.427685654372908e-08,3.059191788779003e-12,3.059191788779003e-09,-0.0003020912280793777,-0.0004229958147253261,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606490581116,0,0,0,0,7.853981633974483e-05,-4.193136171371685,0,0,0.0165045405117564,2.095244615869587,53388.66789849827,53388.66789849827,0.03990758113532314,0,288.15,288.15,7.853981633974483e-05,-3.660845462602798,0,0,0.01801174877826409,1.490750641818986,46611.33210150173,46611.33210150173,0,288.1500000196739,288.1500000196739,1.963495408493621e-05,-0.9152113656506995,0,0,0.004544112308438763,1.490750641818986,46611.33210150173,46611.33210150173,0.00798151622645279,0,288.1500000191132,288.1500000191132,9.427685654372908e-08,364.8735835058927,0,0,0.0483597586204941,0.001772513335536767,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,3.059191788779003e-12,0.0289651159,287.0512249529787,15.00000001967402,1,1.772513335536767,1.466113321015017,205850.9666418948,0,0,0,0,0,1.772513335657788,1.772513335657788,1.772513335657788,1.772513335536767,1.772513335536767,0,0,0,0,0,288564.7771177431,0,0,0,0,0,0,0,11515.92225483427,-9212.737803791997,-2303.184450947999,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113532314,0.03192606490581116,0,0,0.00798151622645279,146611.3321015017,288564.7771177431,146611.3321015017,288564.7771177431,4.193136171371685,288564.7771177431,0.03990758113532314,-0.03990758113532314,146611.3321015017,3.660845462602798,0.03192606490581116,0.03192606490581116,146611.3321015017,288564.7771177431,-0.03192606490581116,0.9152113656506995,0.00798151622645279,146611.3321015017,288564.7771177431,-0.00798151622645279,0,0,288.150000019674,288.150000019674,288.150000019674,146611.3321015017,288564.7771177431,288.150000019674,146611.3321015017,288564.7771177431,288564.7771177431,288564.7771177431,288564.7771177431,0.03990758113532314,-0.03192606490581116,-0.00798151622645279,146611.3321015017,146611.3321015017,146611.3321015017,146611.3321015017,146611.3321015017,146611.3321015017,146611.3321015017,146611.3321015017,146611.3321015017,146611.3321015017
2.6,288.150000008025,146611.3321025729,-1.718060819224852e-07,1.579445853761612e-05,3.844434104394168e-08,1.247793535164021e-12,1.247793535164021e-09,-0.0001232234251439841,-0.0001725405714142052,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606490693999,0,0,0,0,7.853981633974483e-05,-4.193136171287553,0,0,0.01650454051159082,2.095244615911891,53388.66789742708,53388.66789742708,0.03990758113492278,0,288.15,288.15,7.853981633974483e-05,-3.660845462686929,0,0,0.01801174877804118,1.490750641861289,46611.33210257292,46611.33210257292,0,288.1500000080249,288.1500000080249,1.963495408493621e-05,-0.9152113656717323,0,0,0.004544112308375581,1.490750641861289,46611.33210257292,46611.33210257292,0.007981516226734996,0,288.1500000077962,288.1500000077962,3.844434104394168e-08,364.8735835085001,0,0,0.0483597586204941,0.001772513335621375,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,1.247793535164021e-12,0.0289651159,287.0512249529787,15.00000000802498,1,1.772513335621375,1.466113321025729,205850.9666335399,0,0,0,0,0,1.772513335670739,1.772513335670739,1.772513335670739,1.772513335621375,1.772513335621375,0,0,0,0,0,288564.7771060443,0,0,0,0,0,0,0,11515.92225471874,-9212.737803744239,-2303.18445093606,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113492278,0.03192606490693999,0,0,0.007981516226734996,146611.3321025729,288564.7771060443,146611.3321025729,288564.7771060443,4.193136171287553,288564.7771060443,0.03990758113492278,-0.03990758113492278,146611.3321025729,3.660845462686929,0.03192606490693999,0.03192606490693999,146611.3321025729,288564.7771060443,-0.03192606490693999,0.9152113656717323,0.007981516226734996,146611.3321025729,288564.7771060443,-0.007981516226734996,0,0,288.150000008025,288.150000008025,288.150000008025,146611.3321025729,288564.7771060443,288.150000008025,146611.3321025729,288564.7771060443,288564.7771060443,288564.7771060443,288564.7771060443,0.03990758113492278,-0.03192606490693999,-0.007981516226734996,146611.3321025729,146611.3321025729,146611.3321025729,146611.3321025729,146611.3321025729,146611.3321025729,146611.3321025729,146611.3321025729,146611.3321025729,146611.3321025729
2.7,288.1500000076261,146611.3321026096,-1.632654922685365e-07,1.501232769363583e-05,3.654076863313094e-08,1.185801457026514e-12,1.185801457026514e-09,-0.0001170979102720245,-0.0001639634698202589,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606490697862,0,0,0,0,7.853981633974483e-05,-4.193136171284673,0,0,0.01650454051158515,2.09524461591334,53388.66789739041,53388.6678973904,0.03990758113490907,0,288.15,288.15,7.853981633974483e-05,-3.66084546268981,0,0,0.01801174877803354,1.490750641862738,46611.33210260959,46611.33210260959,0,288.1500000076261,288.1500000076261,1.963495408493621e-05,-0.9152113656724524,0,0,0.004544112308373417,1.490750641862738,46611.33210260959,46611.33210260959,0.007981516226744655,0,288.1500000074087,288.1500000074087,3.654076863313094e-08,364.8735835085893,0,0,0.0483597586204941,0.001772513335624272,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,1.185801457026514e-12,0.0289651159,287.0512249529787,15.00000000762611,1,1.772513335624271,1.466113321026096,205850.9666332538,0,0,0,0,0,1.772513335671183,1.772513335671183,1.772513335671183,1.772513335624271,1.772513335624271,0,0,0,0,0,288564.7771056437,0,0,0,0,0,0,0,11515.92225471479,-9212.737803742599,-2303.18445093565,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113490907,0.03192606490697862,0,0,0.007981516226744655,146611.3321026096,288564.7771056437,146611.3321026096,288564.7771056437,4.193136171284673,288564.7771056437,0.03990758113490907,-0.03990758113490907,146611.3321026096,3.66084546268981,0.03192606490697862,0.03192606490697862,146611.3321026096,288564.7771056437,-0.03192606490697862,0.9152113656724524,0.007981516226744655,146611.3321026096,288564.7771056437,-0.007981516226744655,0,0,288.1500000076261,288.1500000076261,288.1500000076261,146611.3321026096,288564.7771056437,288.1500000076261,146611.3321026096,288564.7771056437,288564.7771056437,288564.7771056437,288564.7771056437,0.03990758113490907,-0.03192606490697862,-0.007981516226744655,146611.3321026096,146611.3321026096,146611.3321026096,146611.3321026096,146611.3321026096,146611.3321026096,146611.3321026096,146611.3321026096,146611.3321026096,146611.3321026096
2.8,288.1500000072272,146611.3321026463,-1.547257739336616e-07,1.422745775126736e-05,3.46303750120569e-08,1.123781623313391e-12,1.123781623313391e-09,-0.0001109730203309142,-0.0001553872432703694,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606490701727,0,0,0,0,7.853981633974483e-05,-4.193136171281793,0,0,0.01650454051157949,2.095244615914788,53388.66789735373,53388.66789735373,0.03990758113489537,0,288.15,288.15,7.853981633974483e-05,-3.66084546269269,0,0,0.01801174877802591,1.490750641864186,46611.33210264627,46611.33210264627,0,288.1500000072272,288.1500000072272,1.963495408493621e-05,-0.9152113656731724,0,0,0.004544112308371252,1.490750641864186,46611.33210264627,46611.33210264627,0.007981516226754318,0,288.1500000070213,288.1500000070213,3.46303750120569e-08,364.8735835086786,0,0,0.0483597586204941,0.001772513335627169,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,1.123781623313391e-12,0.0289651159,287.0512249529787,15.00000000722724,1,1.772513335627169,1.466113321026463,205850.9666329677,0,0,0,0,0,1.772513335671626,1.772513335671626,1.772513335671626,1.772513335627169,1.772513335627169,0,0,0,0,0,288564.7771052431,0,0,0,0,0,0,0,11515.92225471083,-9212.737803740963,-2303.184450935241,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113489537,0.03192606490701727,0,0,0.007981516226754318,146611.3321026463,288564.7771052431,146611.3321026463,288564.7771052431,4.193136171281793,288564.7771052431,0.03990758113489537,-0.03990758113489537,146611.3321026463,3.66084546269269,0.03192606490701727,0.03192606490701727,146611.3321026463,288564.7771052431,-0.03192606490701727,0.9152113656731724,0.007981516226754318,146611.3321026463,288564.7771052431,-0.007981516226754318,0,0,288.1500000072272,288.1500000072272,288.1500000072272,146611.3321026463,288564.7771052431,288.1500000072272,146611.3321026463,288564.7771052431,288564.7771052431,288564.7771052431,288564.7771052431,0.03990758113489537,-0.03192606490701727,-0.007981516226754318,146611.3321026463,146611.3321026463,146611.3321026463,146611.3321026463,146611.3321026463,146611.3321026463,146611.3321026463,146611.3321026463,146611.3321026463,146611.3321026463
2.9,288.1500000068283,146611.3321026829,-1.46186055598842e-07,1.344258780889909e-05,3.271998139098287e-08,1.061761789600268e-12,1.061761789600268e-09,-0.000104848130389844,-0.0001468110167205358,0.0289651159,287.0512249529787,15,1,2.417975896202409,2,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.0289651159,287.0512249529787,15,1,1.208987948101204,1,205850.9666277842,0.03192606490705592,0,0,0,0,7.853981633974483e-05,-4.193136171278913,0,0,0.01650454051157382,2.095244615916237,53388.66789731706,53388.66789731706,0.03990758113488167,0,288.15,288.15,7.853981633974483e-05,-3.66084546269557,0,0,0.01801174877801827,1.490750641865635,46611.33210268294,46611.33210268294,0,288.1500000068283,288.1500000068283,1.963495408493621e-05,-0.9152113656738925,0,0,0.004544112308369089,1.490750641865635,46611.33210268294,46611.33210268294,0.00798151622676398,0,288.1500000066337,288.1500000066337,3.271998139098287e-08,364.8735835087679,0,0,0.0483597586204941,0.001772513335630065,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,9.999999999999999e+59,1.061761789600268e-12,0.0289651159,287.0512249529787,15.00000000682837,1,1.772513335630065,1.46611332102683,205850.9666326817,0,0,0,0,0,1.772513335672069,1.772513335672069,1.772513335672069,1.772513335630065,1.772513335630065,0,0,0,0,0,288564.7771048426,0,0,0,0,0,0,0,11515.92225470688,-9212.737803739328,-2303.184450934832,0,0,1,1,1,1,1,0,0,0,0,0,-0.03990758113488167,0.03192606490705592,0,0,0.00798151622676398,146611.3321026829,288564.7771048426,146611.3321026829,288564.7771048426,4.193136171278913,288564.7771048426,0.03990758113488167,-0.03990758113488167,146611.3321026829,3.66084546269557,0.03192606490705592,0.03192606490705592,146611.3321026829,288564.7771048426,-0.03192606490705592,0.9152113656738925,0.00798151622676398,146611.3321026829,288564.7771048426,-0.00798151622676398,0,0,288.1500000068283,288.1500000068283,288.1500000068283,146611.3321026829,288564.7771048426,288.1500000068283,146611.3321026829,288564.7771048426,288564.7771048426,288564.7771048426,288564.7771048426,0.03990758113488167,-0.03192606490705592,-0.00798151622676398,146611.3321026829,146611.3321026829,146611.3321026829,146611.3321026829,146611.3321026829,146611.3321026829,146611.3321026829,146611.3321026829,146611.3321026829,146611.3321026829
